Occur Date,Occur Time,Location,Crime Type,Neighborhood,Latitude,Longitude
12/14/18,5,2011 BOLTON RD NW @PERRY HOME BRANCH,AGG ASSAULT,Riverside,33.8104,-84.47705
12/14/18,1821,1310 ELLSWORTH INDUSTRIAL BLVD NW,AGG ASSAULT,Blandtown,33.78966,-84.42689
12/14/18,2300,369 MCDANIEL ST,AGG ASSAULT,The Villages at Castleberry Hill,33.74505,-84.40523
12/14/18,830,2440 BARGE RD SW,ROBBERY-PEDESTRIAN,,33.68845,-84.50578
12/14/18,845,582 TARRAGON WAY SW,BURGLARY-RESIDENCE,Wilson Mill Meadows,33.74983,-84.52136
12/14/18,1800,765 MCDANIEL ST SW,BURGLARY-RESIDENCE,Pittsburgh,33.73396,-84.40177
12/14/18,1200,185 SCOTT ST NW,BURGLARY-RESIDENCE,Hunter Hills,33.76019,-84.43216
12/14/18,551,942 PEACHTREE ST NE,BURGLARY-NONRES,Midtown,33.78043,-84.38456
12/14/18,1200,3232 PEACHTREE RD NE,LARCENY-NON VEHICLE,Buckhead Forest,33.84413,-84.37409
12/14/18,1303,660 9TH ST NW,LARCENY-NON VEHICLE,Home Park,33.78051,-84.40903
12/14/18,1545,2625 PIEDMONT RD NE,LARCENY-NON VEHICLE,Lindbergh/Morosgo,33.82742,-84.36532
12/14/18,1753,867 PEACHTREE ST NE,LARCENY-NON VEHICLE,Midtown,33.77829,-84.38421
12/14/18,600,659 AMAL DR SW,LARCENY-NON VEHICLE,Amal Heights,33.70867,-84.39825
12/14/18,0,3179 PEACHTREE RD NE @MOONDOGS,AUTO THEFT,Buckhead Village,33.84103,-84.37544
12/14/18,400,61 NORTH AVE NW @VARSITY DRIVE INN,AUTO THEFT,Midtown,33.77138,-84.38943
12/14/18,729,2980 JONESBORO RD SE,AUTO THEFT,South River Gardens,33.67339,-84.37144
12/14/18,750,498 GRANT ST SE,AUTO THEFT,Grant Park,33.74106,-84.37601
12/14/18,830,3379 N CAMP CREEK PKWY SW,AUTO THEFT,,33.67162,-84.50183
12/14/18,930,3040 HEADLAND DR SW,AUTO THEFT,Greenbriar,33.68948,-84.48818
12/14/18,1530,1806 PEACHTREE RD NW ,AUTO THEFT,,33.80671,-84.39389
12/14/18,1730,1530 ELLSWORTH INDUSTRIAL BLVD NW,AUTO THEFT,Blandtown,33.79686,-84.42789
12/14/18,1855,3556 EMPIRE BLVD SW,AUTO THEFT,Glenrose Heights,33.65717,-84.39095
12/14/18,1830,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,AUTO THEFT,Greenbriar,33.68845,-84.49328
12/14/18,2206,1003 RALPH D ABERNATHY BLVD SW,AUTO THEFT,West End,33.73838,-84.42071
12/14/18,1,1345 BRIDGES AVE SW,LARCENY-NON VEHICLE,Bush Mountain,33.72676,-84.43189
12/14/18,1400,1245 UNIVERSITY DR NE,LARCENY-NON VEHICLE,,33.79028,-84.34616
12/14/18,1420,491 HOPKINS ST SW,LARCENY-NON VEHICLE,West End,33.74164,-84.43083
12/14/18,1730,183 KITTRELL DR SW,LARCENY-NON VEHICLE,Baker Hills,33.75925,-84.52082
12/14/18,800,2328 CAMPBELLTON RD SW,LARCENY-FROM VEHICLE,Campbellton Road,33.70439,-84.4634
12/14/18,30,1695 NORTHSIDE DR NW,LARCENY-FROM VEHICLE,Loring Heights,33.80107,-84.40742
12/14/18,20,259 PETERS ST SW,LARCENY-FROM VEHICLE,Castleberry Hill,33.7474,-84.4019
12/14/18,830,826 MARIETTA ST NW,LARCENY-FROM VEHICLE,Marietta Street Artery,33.77477,-84.4067
12/14/18,1030,1801 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Berkeley Park,33.80388,-84.41278
12/14/18,1150,857 COLLIER RD NW @HAVE A NICE DAY CAFE,LARCENY-FROM VEHICLE,Wildwood (NPU-C),33.81036,-84.41606
12/14/18,1200,1465 CHATTAHOOCHEE AVE NW,LARCENY-FROM VEHICLE,Underwood Hills,33.80787,-84.43494
12/14/18,1310,930 SPRING ST NW,LARCENY-FROM VEHICLE,Midtown,33.7801,-84.38942
12/14/18,1300,768 MARIETTA ST NW,LARCENY-FROM VEHICLE,Marietta Street Artery,33.77331,-84.40403
12/14/18,300,705 PIEDMONT AVE NE,LARCENY-FROM VEHICLE,Midtown,33.77373,-84.38124
12/14/18,1420,968 MEMORIAL DR SE,LARCENY-FROM VEHICLE,Reynoldstown,33.74676,-84.35595
12/14/18,1328,1025 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Home Park,33.78285,-84.41126
12/14/18,1501,684 JOHN WESLEY DOBBS AVE NE @BELTLINE BUSINESS,LARCENY-FROM VEHICLE,Old Fourth Ward,33.7598,-84.36443
12/14/18,600,1138 PEACHTREE ST NE,LARCENY-FROM VEHICLE,Midtown,33.78559,-84.38365
12/14/18,1445,1133 HUFF RD NW,LARCENY-FROM VEHICLE,Blandtown,33.78978,-84.42557
12/14/18,1604,777 PONCE DE LEON AVE NE,LARCENY-FROM VEHICLE,Poncey-Highland,33.77361,-84.36187
12/14/18,1630,519 MEMORIAL DR SE,LARCENY-FROM VEHICLE,Grant Park,33.74615,-84.37083
12/14/18,1510,409 WOODWARD AVE SE,LARCENY-FROM VEHICLE,Grant Park,33.74545,-84.37418
12/14/18,1600,349 DECATUR ST SE,LARCENY-FROM VEHICLE,Sweet Auburn,33.74993,-84.37706
12/14/18,1230,1657 DEFOOR AVE ,LARCENY-FROM VEHICLE,Underwood Hills,33.80048,-84.42016
12/14/18,1830,3655 ROSWELL RD NE,LARCENY-FROM VEHICLE,North Buckhead,33.85547,-84.38135
12/14/18,2000,3330 PIEDMONT RD NE,LARCENY-FROM VEHICLE,Buckhead Forest,33.84564,-84.37462
12/14/18,2030,2050 SYLVAN RD SW,LARCENY-FROM VEHICLE,Sylvan Hills,33.69852,-84.41798
12/14/18,1935,3234 PEACHTREE RD NE,LARCENY-FROM VEHICLE,Buckhead Forest,33.84265,-84.37322
12/14/18,2030,3221 PEACHTREE RD NE,LARCENY-FROM VEHICLE,Buckhead Village,33.84218,-84.37344
12/14/18,2115,595 PIEDMONT AVE NE ,LARCENY-FROM VEHICLE,Old Fourth Ward,33.77067,-84.38023
12/14/18,1500,660 RALPH MCGILL BLVD NE,LARCENY-FROM VEHICLE,Old Fourth Ward,33.765,-84.36578
12/14/18,900,550 PHARR RD NE,LARCENY-FROM VEHICLE,Buckhead Village,33.83743,-84.37006
12/14/18,2228,308 BUCKHEAD AVE NE,LARCENY-FROM VEHICLE,Buckhead Village,33.83831,-84.37756
12/14/18,2200,333 PETERS ST SW,LARCENY-FROM VEHICLE,Castleberry Hill,33.74581,-84.40396
12/14/18,1030,3802 ROSWELL RD NE,LARCENY-FROM VEHICLE,East Chastain Park,33.85865,-84.38102
12/14/18,2245,1770 PEACHTREE ST NW,LARCENY-FROM VEHICLE,Brookwood,33.80231,-84.39322
12/14/18,2340,1678 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Underwood Hills,33.79991,-84.41625
12/14/18,2330,700 MIAMI CIR NE,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,33.83015,-84.36414
12/14/18,30,2110 PEACHTREE RD NW ,LARCENY-FROM VEHICLE,,33.81203,-84.39274
12/14/18,2300,320 LUCKIE ST NW,LARCENY-FROM VEHICLE,Downtown,33.7632,-84.39637
12/14/18,2220,1544 PIEDMONT AVE NE ,LARCENY-FROM VEHICLE,Piedmont Heights,33.79709,-84.36899
12/14/18,2000,3221 PEACHTREE RD NE,LARCENY-FROM VEHICLE,Buckhead Village,33.84218,-84.37344
12/14/18,2255,227 PEACHTREE CENTER AVE NE,LARCENY-FROM VEHICLE,Downtown,33.76187,-84.38591
12/14/18,1900,3312 PIEDMONT RD NE,LARCENY-FROM VEHICLE,Buckhead Forest,33.84477,-84.37258
12/14/18,1900,1186 ARBOR PARK LN,LARCENY-FROM VEHICLE,,33.72601,-84.49662
12/14/18,1800,165 COURTLAND ST NE @SHERATON ATLANTA,LARCENY-FROM VEHICLE,Downtown,33.75895,-84.3834
12/14/18,1730,811 JUNIPER ST NE @PYSC INST OF ATLANT,LARCENY-FROM VEHICLE,Midtown,33.77651,-84.38245
12/14/18,2000,570 SPRING ST NW,LARCENY-FROM VEHICLE,Downtown,33.77028,-84.38939
12/14/18,1940,3655 ROSWELL ROAD,LARCENY-FROM VEHICLE,North Buckhead,33.85547,-84.38135
12/14/18,1829,3004 PIEDMONT RD NE,LARCENY-FROM VEHICLE,Garden Hills,33.83665,-84.36838
12/14/18,2200,1544 AVON AVE SW,LARCENY-FROM VEHICLE,Venetian Hills,33.72228,-84.43842
12/14/18,1830,I-75 SB EXPY SW / CLEVELAND AVE SW,LARCENY-FROM VEHICLE,Hammond Park,33.68112,-84.39868
12/14/18,2200,726 OZBURN RD NW,LARCENY-FROM VEHICLE,Collier Heights,33.77494,-84.47611
12/14/18,2200,1740 LANIER DR SW,AUTO THEFT,Sylvan Hills,33.70739,-84.42472
12/14/18,1200,1085 LINDBERGH DR NE @VARSITY JR,BURGLARY-NONRES,Lindridge/Martin Manor,33.81842,-84.35253
12/14/18,1700,1085 LINDBERGH DR NE @VARSITY JR,BURGLARY-NONRES,Lindridge/Martin Manor,33.81842,-84.35253
12/14/18,1700,1085 LINDBERGH DR NE @VARSITY JR,BURGLARY-NONRES,Lindridge/Martin Manor,33.81842,-84.35253
12/14/18,2230,1005 BALDWIN ST SW,BURGLARY-RESIDENCE,Ashview Heights,33.74647,-84.42057
12/14/18,1600,3266 E WOOD VALLEY RD NW,BURGLARY-RESIDENCE,West Paces Ferry/Northside,33.84437,-84.4134
12/14/18,2129,11 BAKER ST NW,LARCENY-FROM VEHICLE,Downtown,33.76234,-84.38803
12/14/18,1500,1061 SEABOARD AVE NE,LARCENY-FROM VEHICLE,Reynoldstown,33.75667,-84.35226
12/14/18,1700,3414 CASCADE PARC BLVD SW,LARCENY-NON VEHICLE,Southwest,33.70528,-84.49594
12/14/18,1300,2030 BROOKWOOD VALLEY CIR NE,LARCENY-NON VEHICLE,,33.80992,-84.38937
12/14/18,2000,2323 PIEDMONT RD NE,BURGLARY-RESIDENCE,Lindbergh/Morosgo,33.81828,-84.36696
12/14/18,1700,3136 MARTIN L KING JR DR SW,BURGLARY-NONRES,,33.75054,-84.48962
12/14/18,700,2500 CENTER ST NW,BURGLARY-RESIDENCE,Carey Park,33.79029,-84.4712
12/14/18,1100,1010 SIM ST,LARCENY-FROM VEHICLE,Pittsburgh,33.72731,-84.40295
12/14/18,0,3222 TELFORD TERRACE SW,LARCENY-FROM VEHICLE,Princeton Lakes,33.66603,-84.51459
12/14/18,1340,705 PIEDMONT AVE NE,LARCENY-NON VEHICLE,Midtown,33.77385,-84.38154
12/14/18,1200,763 LEE ANDREWS AVE SE,LARCENY-NON VEHICLE,Norwood Manor,33.69773,-84.36421
12/14/18,1637,707 MAYLAND AVE SW,LARCENY-NON VEHICLE,Adair Park,33.72536,-84.41066
12/15/18,200,1667 NISKEY LAKE RD SW,LARCENY-FROM VEHICLE,,33.70932,-84.53496
12/15/18,1,469 MARIETTA ST NW,LARCENY-FROM VEHICLE,Downtown,33.76564,-84.39669
12/15/18,830,3098 SAINT ANNES LN NW,LARCENY-FROM VEHICLE,,33.83957,-84.41827
12/15/18,955,4200 NORTHSIDE PKWY NW,LARCENY-FROM VEHICLE,Paces,33.86383,-84.44566
12/15/18,1216,2631 PARKSIDE DR NE,LARCENY-FROM VEHICLE,Peachtree Heights East,33.82671,-84.38454
12/15/18,1030,15 PEACHTREE ST SE,LARCENY-FROM VEHICLE,Downtown,33.75399,-84.38986
12/15/18,1100,135 W WIEUCA RD NW @CHASTAIN CITY PARK,LARCENY-FROM VEHICLE,Chastain Park,33.87583,-84.392
12/15/18,1530,479 NORTHSIDE DR NW ,LARCENY-FROM VEHICLE,English Avenue,33.76343,-84.40294
12/15/18,1730,1587 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Berkeley Park,33.79835,-84.41575
12/15/18,1800,55 CRUMLEY ST SE,LARCENY-FROM VEHICLE,Summerhill,33.73929,-84.38587
12/15/18,1815,1058 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Home Park,33.78345,-84.4119
12/15/18,2000,893 OAKDALE RD NE,LARCENY-FROM VEHICLE,Druid Hills,33.7784,-84.33698
12/15/18,2015,1050 LENOX PARK BLVD NE,LARCENY-FROM VEHICLE,Pine Hills,33.85016,-84.34846
12/15/18,2043,3655 ROSWELL RD NE,LARCENY-FROM VEHICLE,North Buckhead,33.85547,-84.38135
12/15/18,1600,1962 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Wildwood (NPU-C),33.80831,-84.41287
12/15/18,2000,1082 HUFF RD NW,LARCENY-FROM VEHICLE,Blandtown,33.78904,-84.42284
12/15/18,1900,768 MARIETTA ST NW,LARCENY-FROM VEHICLE,Marietta Street Artery,33.77331,-84.40403
12/15/18,1700,PEACHTREE CENTER AVE NE / ANDREW YOUNG INTERNA BLVD NE,LARCENY-FROM VEHICLE,Downtown,33.75942,-84.3865
12/15/18,2100,426 SEMINOLE AVE NE,LARCENY-FROM VEHICLE,Inman Park,33.76568,-84.34947
12/15/18,2045,492 LARKIN ST SW,LARCENY-FROM VEHICLE,Castleberry Hill,33.7476,-84.4037
12/15/18,2100,3746  BRITTANY WALK SW,LARCENY-FROM VEHICLE,Ben Hill Pines,33.68192,-84.50817
12/15/18,2130,1127 HUDSON DR NE,LARCENY-FROM VEHICLE,Virginia Highland,33.78072,-84.35037
12/15/18,2211,227 COURTLAND ST NE,LARCENY-FROM VEHICLE,Downtown,33.76067,-84.38354
12/15/18,2100,98 WILLIAM H BORDERS DR SE @SELENA S BUTLER PARK,LARCENY-FROM VEHICLE,Sweet Auburn,33.75118,-84.37486
12/15/18,500,2142 FERNLEAF PARK DR NW,LARCENY-NON VEHICLE,Fernleaf,33.81773,-84.43857
12/15/18,1400,273 HIPP ST SW,LARCENY-NON VEHICLE,Joyland,33.70984,-84.39798
12/15/18,44,543 WINTON TERR NE,LARCENY-NON VEHICLE,Old Fourth Ward,33.76834,-84.36942
12/15/18,100,38 FAIRBURN RD SW,AUTO THEFT,Adamsville,33.7572,-84.50487
12/15/18,230,2980 DELMAR LN NW,AUTO THEFT,,33.75517,-84.48481
12/15/18,1230,3601 MARTIN L KING JR DR NW,AUTO THEFT,Adamsville,33.76011,-84.50557
12/15/18,1850,343 JOSEPH E LOWERY BLVD SW,AUTO THEFT,Ashview Heights,33.74569,-84.41786
12/15/18,1910,437 MEMORIAL DR SE,AUTO THEFT,Grant Park,33.74639,-84.37285
12/15/18,2145,651 LEE,AUTO THEFT,West End,33.73733,-84.41433
12/15/18,54,299 N HIGHLAND AVE NE,LARCENY-NON VEHICLE,Inman Park,33.76198,-84.35846
12/15/18,900,275 DECATUR ST SE,LARCENY-NON VEHICLE,Sweet Auburn,33.74936,-84.38033
12/15/18,744,2880 DONALD LEE HOLLOWELL PKWY NW,BURGLARY-NONRES,Collier Heights,33.7809,-84.48202
12/15/18,1000,904 MARTIN L KING JR DR SW,BURGLARY-NONRES,Atlanta University Center,33.75454,-84.41704
12/15/18,950,2219 OXFORD CT SW,BURGLARY-RESIDENCE,Arlington Estates,33.69378,-84.53441
12/15/18,152,2685 METROPOLITAN PKWY SW,AGG ASSAULT,Perkerson,33.68274,-84.40902
12/15/18,845,835 MARTIN LUTHER KING JR DR NW,LARCENY-NON VEHICLE,Vine City,33.75504,-84.41457
12/15/18,1050,226 RALPH D ABERNATHY BLVD SW,LARCENY-NON VEHICLE,Mechanicsville,33.73675,-84.39489
12/15/18,1140,950 W PEACHTREE ST NW,LARCENY-NON VEHICLE,Midtown,33.78014,-84.38747
12/15/18,1215,3393 PEACHTREE RD NE @LENOX MALL,LARCENY-NON VEHICLE,Lenox,33.84676,-84.36212
12/15/18,1245,835 MARTIN LUTHER KING JR DR NW ,LARCENY-NON VEHICLE,Vine City,33.75504,-84.41457
12/15/18,1512,3509 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Adamsville,33.7581,-84.50258
12/15/18,1503,1275 CAROLINE ST NE @TARGET - CAROLINE,LARCENY-NON VEHICLE,Edgewood,33.75674,-84.34619
12/15/18,1525,3393 PEACHTREE RD NE @Multiple,LARCENY-NON VEHICLE,Lenox,33.84676,-84.36212
12/15/18,415,1371 MARKET ST NW ,LARCENY-NON VEHICLE,Atlantic Station,33.7921,-84.39466
12/15/18,1604,1275 CAROLINE ST NE @TARGET - CAROLINE,LARCENY-NON VEHICLE,Edgewood,33.75674,-84.34619
12/15/18,1600,1371 MARKET ST NW,LARCENY-NON VEHICLE,Atlantic Station,33.7921,-84.39466
12/15/18,1600,835  MARTIN LUTHER KING JR DR NW ,LARCENY-NON VEHICLE,Vine City,33.75504,-84.41457
12/15/18,1600,835 MARTIN LUTHER KING JR DR NW ,LARCENY-NON VEHICLE,Vine City,33.75504,-84.41457
12/15/18,1732,3393 PEACHTREE RD NE @LENOX MALL,LARCENY-NON VEHICLE,Lenox,33.84676,-84.36212
12/15/18,1000,878 NORWOOD RD SE,LARCENY-NON VEHICLE,Norwood Manor,33.69718,-84.36085
12/15/18,1500,2973 HEADLAND DR SW,BURGLARY-NONRES,Greenbriar,33.69168,-84.4872
12/15/18,1400,100 ROGERS ST NE,BURGLARY-NONRES,Kirkwood,33.75624,-84.32949
12/15/18,1800,323 NOLAND ST SE,BURGLARY-RESIDENCE,Chosewood Park,33.7188,-84.3776
12/15/18,2200,3379 STONE RD,HOMICIDE,,33.67304,-84.50104
12/15/18,2100,1866 SANDRINGHAM DR SW,LARCENY-NON VEHICLE,Southwest,33.70527,-84.47328
12/15/18,1700,396 BROWNLEE RD SW,ROBBERY-PEDESTRIAN,,33.74635,-84.49705
12/15/18,2000,2453 CORONET WAY NW,AUTO THEFT,,33.82117,-84.44793
12/15/18,1230,400 17TH ST NW,AUTO THEFT,Atlantic Station,33.78949,-84.40165
12/15/18,2300,1066 PIEDMONT AVE NE,AUTO THEFT,Midtown,33.78371,-84.37937
12/15/18,2238,1055 ELYSIAN PARK SW,LARCENY-NON VEHICLE,Midwest Cascade,33.72499,-84.53346
12/15/18,2200,555 WHITEHALL ST SW,LARCENY-FROM VEHICLE,Mechanicsville,33.74297,-84.40628
12/15/18,2100,3183 PEACHTREE RD NE,LARCENY-FROM VEHICLE,Buckhead Village,33.84063,-84.37497
12/15/18,2230,330 TRENHOLM ST SW ,LARCENY-FROM VEHICLE,Castleberry Hill,33.74579,-84.40387
12/15/18,2145,209 PETERS ST SW,LARCENY-FROM VEHICLE,Castleberry Hill,33.74898,-84.40036
12/15/18,2300,788 11TH ST NW,LARCENY-FROM VEHICLE,Home Park,33.78287,-84.41196
12/15/18,2230,1174 WILMINGTON AVENUE SW,LARCENY-FROM VEHICLE,Oakland City,33.72384,-84.42641
12/15/18,1900,2572 HOSEA L WILLIAMS DR NE,LARCENY-FROM VEHICLE,East Lake,33.7515,-84.30276
12/15/18,1730,1065 PEACHTREE ST NE,LARCENY-FROM VEHICLE,Midtown,33.78363,-84.38295
12/15/18,1600,3405 LENOX RD NE,LARCENY-FROM VEHICLE,Lenox,33.848,-84.35947
12/15/18,831,547 PEACHTREE ST NE,LARCENY-FROM VEHICLE,Downtown,33.76938,-84.38507
12/15/18,2330,390 STOVALL ST SE,LARCENY-FROM VEHICLE,Ormewood Park,33.74366,-84.3541
12/15/18,2002,207 PEACHTREE CENTER AVE NE,LARCENY-FROM VEHICLE,Downtown,33.7602,-84.38554
12/15/18,2133,227 COURTLAND ST NE,LARCENY-FROM VEHICLE,Downtown,33.76067,-84.38354
12/15/18,1200,927 MOUNT AIRY DR SW,LARCENY-NON VEHICLE,Beecher Hills,33.73052,-84.46573
12/15/18,400,389 ENOTA PL SW,LARCENY-NON VEHICLE,Westview,33.74453,-84.43418
12/15/18,2000,705 CEDAR AVE NW,BURGLARY-RESIDENCE,Center Hill,33.7743,-84.4647
12/15/18,5,1970 NORTHSIDE DR NW,LARCENY-NON VEHICLE,Channing Valley,33.80898,-84.40789
12/15/18,2045,3658 ROSWELL RD NW,LARCENY-FROM VEHICLE,Tuxedo Park,33.85475,-84.38297
12/15/18,1000,298 BUCKHEAD AVE NE,LARCENY-FROM VEHICLE,Buckhead Village,33.83831,-84.37832
12/15/18,2206,365 CLEVELAND AVE SE,AGG ASSAULT,Rosedale Heights,33.67953,-84.37899
12/15/18,2201,1258 DEKALB AVE NE,BURGLARY-RESIDENCE,Candler Park,33.76105,-84.34615
12/15/18,0,1966 TIGER FLOWERS DR NW,BURGLARY-RESIDENCE,Dixie Hills,33.75991,-84.45154
12/15/18,1300,2044 LENOX RD NE,LARCENY-NON VEHICLE,Lindridge/Martin Manor,33.81074,-84.35222
12/16/18,423,3000 CONTINENTAL COLONY PKWY SW,BURGLARY-RESIDENCE,Greenbriar,33.68077,-84.4937
12/16/18,1,3223 CAINS HILL PL NW,LARCENY-NON VEHICLE,South Tuxedo Park,33.84251,-84.38044
12/16/18,1103,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,33.75504,-84.41457
12/16/18,1415,3050 MARTIN L KING JR DR SW,LARCENY-NON VEHICLE,Harland Terrace,33.75177,-84.4857
12/16/18,1432,1275 CAROLINE ST NE @TARGET - CAROLINE,LARCENY-NON VEHICLE,Edgewood,33.75674,-84.34619
12/16/18,1400,3035 PEACHTREE RD NE,LARCENY-NON VEHICLE,Buckhead Village,33.83771,-84.38064
12/16/18,1800,3393 PEACHTREE RD NE ,LARCENY-NON VEHICLE,Lenox,33.84676,-84.36212
12/16/18,2000,1801 HOWELL MILL RD NW,LARCENY-NON VEHICLE,Berkeley Park,33.80388,-84.41278
12/16/18,2125,2319 CHESHIRE BRIDGE RD NE,LARCENY-NON VEHICLE,Lindridge/Martin Manor,33.81801,-84.35136
12/16/18,2124,101 HAMILTON E HOLMES DR NW,LARCENY-NON VEHICLE,Westhaven,33.75558,-84.46807
12/16/18,1844,1033 HOLLYWOOD RD NW,HOMICIDE,Almond Park,33.78373,-84.45794
12/16/18,1540,240  MAYNARD TER SE,AGG ASSAULT,Kirkwood,33.74746,-84.33324
12/16/18,1611,1965 JONESBORO RD SE,AGG ASSAULT,Lakewood Heights,33.70174,-84.37456
12/16/18,1801,501 CONNELL AVE SW,AGG ASSAULT,Perkerson,33.68348,-84.40624
12/16/18,2100,3000 CONTINENTAL COLONY PKWY SW,AGG ASSAULT,Greenbriar,33.68077,-84.4937
12/16/18,2000,1217 METROPOLITAN PKWY SW,ROBBERY-COMMERCIAL,Adair Park,33.72174,-84.40839
12/16/18,249,2909 CAMPBELLTON RD SW,AGG ASSAULT,Southwest,33.69869,-84.48265
12/16/18,612,3093 AZLEE PL NW,AGG ASSAULT,Collier Heights,33.78175,-84.48897
12/16/18,500,809 HOLLYWOOD RD NW,BURGLARY-NONRES,Grove Park,33.77737,-84.45022
12/16/18,1230,80 JESSE HILL JR DR SE @GRADY,LARCENY-NON VEHICLE,Downtown,33.75168,-84.38198
12/16/18,1330,3650 JONESBORO RD SE,LARCENY-NON VEHICLE,South River Gardens,33.6558,-84.36612
12/16/18,300,3160 GREENBRIAR PKWY SW,AUTO THEFT,Greenbriar,33.68593,-84.49685
12/16/18,0,267 MARIETTA ST NW,AUTO THEFT,Monroe Heights,33.78993,-84.47643
12/16/18,1245,257 TRINITY AVE SW,AUTO THEFT,Downtown,33.75081,-84.39631
12/16/18,2200,3130 PIEDMONT RD NE,AUTO THEFT,Buckhead Village,33.84151,-84.37101
12/16/18,1500,925 CANTERBURY RD NE,LARCENY-FROM VEHICLE,Pine Hills,33.82507,-84.35804
12/16/18,200,2867 DONALD LEE HOLLOWELL PKWY NW  ,LARCENY-FROM VEHICLE,Brookview Heights,33.78105,-84.48136
12/16/18,0,284 HUNNICUTT ST NW,LARCENY-FROM VEHICLE,Downtown,33.76644,-84.39552
12/16/18,100,845 SPRING ST NW,LARCENY-FROM VEHICLE,Midtown,33.77763,-84.38867
12/16/18,700,1284 W PACES FERRY RD NW,LARCENY-FROM VEHICLE,West Paces Ferry/Northside,33.84862,-84.42869
12/16/18,100,841 YORK AVE SW,LARCENY-FROM VEHICLE,West End,33.73731,-84.41532
12/16/18,845,826 MARIETTA ST NW,LARCENY-FROM VEHICLE,Marietta Street Artery,33.77477,-84.4067
12/16/18,100,658 GRESHAM AVE SE,LARCENY-FROM VEHICLE,East Atlanta,33.73612,-84.34575
12/16/18,1058,3550 CAMPBELLTON RD SW,LARCENY-FROM VEHICLE,Elmco Estates,33.68995,-84.53396
12/16/18,1100,2050 SYLVAN RD SW,LARCENY-FROM VEHICLE,Sylvan Hills,33.69852,-84.41798
12/16/18,1201,2881 LAKEWOOD AVE SW,LARCENY-FROM VEHICLE,Sylvan Hills,33.69731,-84.41106
12/16/18,800,401 17TH ST NW,LARCENY-FROM VEHICLE,Atlantic Station,33.7899,-84.40265
12/16/18,1230,1059 RALPH D ABERNATHY BLVD SW,LARCENY-FROM VEHICLE,West End,33.73836,-84.42259
12/16/18,1100,3391 PEACHTREE RD NE @SWISS HOTEL,LARCENY-FROM VEHICLE,Lenox,33.84886,-84.36517
12/16/18,900,300 TED TURNER DR NW @DAYS INN HOTEL,LARCENY-FROM VEHICLE,Downtown,33.76263,-84.38962
12/16/18,1445,826 MARIETTA ST NW,LARCENY-FROM VEHICLE,Marietta Street Artery,33.77477,-84.4067
12/16/18,1230,287 BAKER ST NW,LARCENY-FROM VEHICLE,Downtown,33.76161,-84.39582
12/16/18,1100,285 MARIETTA ST NW,LARCENY-FROM VEHICLE,Downtown,33.76097,-84.3951
12/16/18,1220,192 PEACHTREE CENTER AVE NE,LARCENY-FROM VEHICLE,Downtown,33.75942,-84.3865
12/16/18,1200,15 PEACHTREE ST SW,LARCENY-FROM VEHICLE,Downtown,33.75369,-84.39043
12/16/18,930,127 ANDREW YOUNG INTERNA BLVD NW,LARCENY-FROM VEHICLE,Downtown,33.76028,-84.3915
12/16/18,1400,1600 ELLSWORTH INDUSTRIAL BLVD NW,LARCENY-FROM VEHICLE,Blandtown,33.79826,-84.42811
12/16/18,1700,2405 FAIRBURN RD SW @BEN HILL PARK,LARCENY-FROM VEHICLE,,33.6889,-84.51291
12/16/18,1700,850 OAK ST SW @WEST END MALL,LARCENY-FROM VEHICLE,West End,33.74053,-84.41671
12/16/18,1730,3655 ROSWELL RD NE,LARCENY-FROM VEHICLE,North Buckhead,33.85547,-84.38135
12/16/18,1810,3670 CAMP CREEK PKWY SW,LARCENY-FROM VEHICLE,Princeton Lakes,33.655,-84.50859
12/16/18,1900,540 HUMPHRIES ST SW,LARCENY-FROM VEHICLE,Mechanicsville,33.7399,-84.40488
12/16/18,1800,3232 PEACHTREE RD NE,LARCENY-FROM VEHICLE,Buckhead Forest,33.84413,-84.37409
12/16/18,1942,1991 HOWELL MILL RD NW,LARCENY-FROM VEHICLE,Channing Valley,33.80902,-84.41277
12/16/18,1600,3802 ROSWELL RD NE,LARCENY-FROM VEHICLE,East Chastain Park,33.85865,-84.38102
12/16/18,2330,21 DANIEL ST SE,LARCENY-FROM VEHICLE,Old Fourth Ward,33.75366,-84.37126
12/16/18,2300,3471 LENARDO DRIVE SW,LARCENY-FROM VEHICLE,Mt. Gilead Woods,33.69904,-84.50238
12/16/18,2300,3540 N CAMP CREEK PKWY SW,LARCENY-FROM VEHICLE,,33.67051,-84.50299
12/16/18,2100,2714 DEERWOOD LN SW,LARCENY-FROM VEHICLE,Ben Hill,33.6731,-84.5152
12/16/18,1930,178 MOURY AVE SW,LARCENY-FROM VEHICLE,The Villages at Carver,33.71347,-84.39079
12/16/18,1800,1371 KIMBERLY WAY SW,LARCENY-FROM VEHICLE,Ashley Courts,33.71771,-84.52315
